unique_id,site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,percent_coverage_hc,poly_avg_size,poly_avg_size_hc,poly_min_size,poly_min_size_hc,percent_coverage_hc_plantation,percent_coverage_hc_industrial,percent_coverage_hc_lawn,percent_coverage_hc_covered,source_file,most_recent
428,id_5185003,8,Zambia_0.05_n_101-125.csv,,DSB,23.668267383705523,-15.449433701871074,False,1,2017,9,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
429,id_5185003,8,Zambia_0.05_n_101-125.csv,,DSB,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
430,id_5185003,8,Zambia_0.05_n_101-125.csv,,DSB,23.668267383705523,-15.449433701871074,False,3,2023,8,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
431,id_5063118,20,Zambia_0.05_n_101-125.csv,,DSB,29.97000634894012,-11.173630220530136,False,1,2018,8,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
432,id_5063118,20,Zambia_0.05_n_101-125.csv,,DSB,29.97000634894012,-11.173630220530136,False,2,2024,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
433,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,1,2016,6,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
434,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,2,2018,6,4,2,0.0631349714093861,0.0,319.0470163422775,,290.3091473666283,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
435,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,3,2019,6,14,4,0.1067689195273493,0.0620566240170718,359.7015633150177,627.2015555180321,54.01692361380304,627.2015555180321,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
436,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,4,2019,6,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
437,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,5,2019,10,18,4,0.0188712068120669,0.0188712068120669,190.7330893833712,190.7330893833712,190.7330893833712,190.7330893833712,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
438,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
439,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,7,2021,6,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
440,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,8,2021,6,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
441,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,9,2021,6,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
442,id_3511469,19,Zambia_0.05_n_101-125.csv,,DSB,33.24314026470543,-12.309666542306966,True,10,2022,8,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
443,id_5120065,16,Zambia_0.05_n_101-125.csv,,DSB,26.236829567992093,-13.47513515854939,False,1,2023,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
444,id_5121300,15,Zambia_0.05_n_101-125.csv,,DSB,28.02012755987878,-13.510387499928614,False,1,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
445,id_5121300,15,Zambia_0.05_n_101-125.csv,,DSB,28.02012755987878,-13.510387499928614,False,2,2017,6,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
446,id_5121300,15,Zambia_0.05_n_101-125.csv,,DSB,28.02012755987878,-13.510387499928614,False,3,2023,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
447,id_5106265,17,Zambia_0.05_n_101-125.csv,,DSB,27.317228869056635,-13.014930672050308,True,1,2019,9,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
448,id_5106265,17,Zambia_0.05_n_101-125.csv,,DSB,27.317228869056635,-13.014930672050308,True,2,2023,7,16,4,0.1826586786479172,0.0849152028757579,456.29969611843217,282.8354819549388,237.3747506787267,237.3747506787267,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
449,id_5092601,18,Zambia_0.05_n_101-125.csv,,DSB,24.960879112558818,-12.501002119335134,True,1,2024,7,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
450,id_5128501,14,Zambia_0.05_n_101-125.csv,,DSB,28.039553616748982,-13.72729035126831,False,1,2020,10,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
451,id_5128501,14,Zambia_0.05_n_101-125.csv,,DSB,28.039553616748982,-13.72729035126831,False,2,2023,8,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
452,id_5204478,5,Zambia_0.05_n_101-125.csv,,DSB,27.69635912194645,-16.286994171812346,True,1,2023,6,17,5,0.267745413111449,0.267745413111449,460.0889768034747,460.0889768034747,62.4864129553381,62.4864129553381,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
453,id_5204478,5,Zambia_0.05_n_101-125.csv,,DSB,27.69635912194645,-16.286994171812346,True,2,2021,9,5,2,0.0223228600597984,0.0,74.3614658234796,,29.091659046939977,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
454,id_5204478,5,Zambia_0.05_n_101-125.csv,,DSB,27.69635912194645,-16.286994171812346,True,3,2021,6,17,5,0.1456561965798829,0.0361511331208099,785.1883618924332,361.2771457357684,361.2771457357684,361.2771457357684,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
455,id_5204478,5,Zambia_0.05_n_101-125.csv,,DSB,27.69635912194645,-16.286994171812346,True,4,2019,7,27,5,0.3325551916750123,0.3325551916750123,555.0757388612773,555.0757388612773,54.81229726035217,54.81229726035217,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
456,id_5215242,3,Zambia_0.05_n_101-125.csv,,DSB,26.56308708344337,-16.613122248631264,True,1,2016,10,31,4,0.0987298678479245,0.0987298678479245,493.2850249409353,493.2850249409353,304.94131161812595,304.94131161812595,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
457,id_5128827,13,Zambia_0.05_n_101-125.csv,,DSB,28.733099770105856,-13.732435532730667,True,1,2016,9,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
458,id_5128827,13,Zambia_0.05_n_101-125.csv,,DSB,28.733099770105856,-13.732435532730667,True,2,2018,10,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
459,id_5248727,1,Zambia_0.05_n_101-125.csv,,DSB,26.240499223745218,-17.561268679796285,False,1,2023,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
460,id_5174895,9,Zambia_0.05_n_101-125.csv,,DSB,28.0929278918455,-15.191571726460833,True,1,2016,8,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
461,id_5174895,9,Zambia_0.05_n_101-125.csv,,DSB,28.0929278918455,-15.191571726460833,True,2,2017,8,28,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
462,id_5174895,9,Zambia_0.05_n_101-125.csv,,DSB,28.0929278918455,-15.191571726460833,True,3,2018,10,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
463,id_5133803,12,Zambia_0.05_n_101-125.csv,,DSB,28.54000900267712,-13.896421849035953,True,1,2016,9,1,3,0.2450322670027634,0.0728831314946396,816.6795527071491,728.7442083292729,377.9263660632373,728.7442083292729,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
464,id_5133803,12,Zambia_0.05_n_101-125.csv,,DSB,28.54000900267712,-13.896421849035953,True,2,2018,9,16,4,0.2084128985685835,0.041482681471817,416.77767270134746,414.7778515021821,259.9030878051491,414.7778515021821,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
465,id_5133803,12,Zambia_0.05_n_101-125.csv,,DSB,28.54000900267712,-13.896421849035953,True,3,2018,10,3,3,0.0932611710468218,0.0482620008298484,466.2528806971061,482.5668584937438,449.9389029004684,482.5668584937438,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
466,id_5220217,2,Zambia_0.05_n_101-125.csv,,DSB,26.62845327146636,-16.748844422177925,False,1,2016,10,31,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
467,id_1045543,24,Zambia_0.05_n_101-125.csv,,DSB,31.611147224629907,-9.201089565713376,False,1,2018,7,25,4,0.1249553586482516,0.0402271792303382,703.666243710081,555.3393096987976,555.3393096987976,555.3393096987976,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
468,id_1045543,24,Zambia_0.05_n_101-125.csv,,DSB,31.611147224629907,-9.201089565713376,False,2,2020,9,8,2,0.1796148786741849,0.0,960.8251578588228,,744.4140687807437,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
469,id_1032067,25,Zambia_0.05_n_101-125.csv,,DSB,31.40328210947341,-8.874727375364836,True,1,2024,9,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
470,id_5047466,22,Zambia_0.05_n_101-125.csv,,DSB,28.69441336279321,-10.559789003626166,False,1,2020,9,3,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
471,id_5047466,22,Zambia_0.05_n_101-125.csv,,DSB,28.69441336279321,-10.559789003626166,False,2,2023,6,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
472,id_5062566,21,Zambia_0.05_n_101-125.csv,,DSB,28.862556495732075,-11.15545729747778,False,2,2024,8,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
473,id_5171629,10,Zambia_0.05_n_101-125.csv,,DSB,24.482392768826912,-15.107879807500575,False,1,2023,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,DSB_MV_v2_101-125,1
474,id_5236239,1,Zambia_0.05_n_400-424.csv,,JL,24.070716460175262,-17.188905193795147,True,1,2023,7,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
475,id_5128440,12,Zambia_0.05_n_400-424.csv,,JL,25.302075746671203,-13.723641373532397,False,1,2023,9,22,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
476,id_5128338,13,Zambia_0.05_n_400-424.csv,,JL,29.22285110770021,-13.710438532539344,True,1,2023,7,26,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
477,id_5128338,13,Zambia_0.05_n_400-424.csv,,JL,29.22285110770021,-13.710438532539344,True,2,2020,7,14,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
478,id_5128338,13,Zambia_0.05_n_400-424.csv,,JL,29.22285110770021,-13.710438532539344,True,3,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
479,id_5123019,15,Zambia_0.05_n_400-424.csv,,JL,28.657874375014305,-13.552174826107022,False,1,2023,8,8,5,0.3814428660480313,0.3150312536511412,361.7276405775847,507.7773128222866,72.4791361244518,192.795890967418,0.0,0.0,0.0,0.0,JL_400-424,1
480,id_5123019,15,Zambia_0.05_n_400-424.csv,,JL,28.657874375014305,-13.552174826107022,False,2,2018,10,3,4,0.4783975185731846,0.4162552977186612,756.218861198035,775.4745583041159,73.31918688252016,73.31918688252016,0.0,0.0,0.0,0.0,JL_400-424,1
481,id_5123019,15,Zambia_0.05_n_400-424.csv,,JL,28.657874375014305,-13.552174826107022,False,3,2016,9,1,4,0.1959908376572886,0.1255328840456352,517.0382001672848,799.2133861037722,129.0794570300004,307.5705401980116,0.0,0.0,0.0,0.0,JL_400-424,1
482,id_5122953,14,Zambia_0.05_n_400-424.csv,,JL,28.03880221484708,-13.555515821999531,False,1,2023,8,3,5,68.42044126975101,68.42044126975101,227957.71980324885,227957.71980324885,28441.55852187443,28441.55852187443,0.0,65.57485862702227,0.0,0.0,JL_400-424,1
483,id_5122953,14,Zambia_0.05_n_400-424.csv,,JL,28.03880221484708,-13.555515821999531,False,2,2020,10,17,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
484,id_5122953,14,Zambia_0.05_n_400-424.csv,,JL,28.03880221484708,-13.555515821999531,False,3,2017,6,4,5,68.12844514427731,68.12844514427731,226984.5927648095,226984.5927648095,27593.46372723374,27593.46372723374,0.0,24.022433020754512,0.0,0.0,JL_400-424,1
485,id_5104372,18,Zambia_0.05_n_400-424.csv,,JL,26.54267585521041,-12.96046677532532,False,1,2024,6,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
486,id_1393122,24,Zambia_0.05_n_400-424.csv,,JL,29.585839233777005,-9.989663439970467,False,1,2019,7,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
487,id_1038926,25,Zambia_0.05_n_400-424.csv,,JL,30.993424114574104,-9.017386385597389,True,1,2021,7,5,3,0.0532528214648247,0.0532528214648247,534.6542853439864,534.6542853439864,534.6542853439864,534.6542853439864,0.0,0.0,0.0,0.0,JL_400-424,1
488,id_1038926,25,Zambia_0.05_n_400-424.csv,,JL,30.993424114574104,-9.017386385597389,True,2,2020,7,27,3,0.108173972641679,0.0493340064916324,362.0186388948887,495.3095855203913,50.14979720893386,495.3095855203913,0.0,0.0,0.0,0.0,JL_400-424,1
489,id_3517421,19,Zambia_0.05_n_400-424.csv,,JL,30.42697384871624,-12.586777210011917,False,1,2024,9,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
490,id_3517421,19,Zambia_0.05_n_400-424.csv,,JL,30.42697384871624,-12.586777210011917,False,2,2017,9,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
491,id_3581290,10,Zambia_0.05_n_400-424.csv,,JL,32.02203430023507,-14.116299871213558,False,1,2024,8,8,2,0.0243256448563996,0.0,122.41723614492264,,88.05228935389121,,0.0,0.0,0.0,0.0,JL_400-424,1
492,id_3581290,10,Zambia_0.05_n_400-424.csv,,JL,32.02203430023507,-14.116299871213558,False,2,2021,10,8,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
493,id_3581290,10,Zambia_0.05_n_400-424.csv,,JL,32.02203430023507,-14.116299871213558,False,3,2016,6,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
494,id_3448757,23,Zambia_0.05_n_400-424.csv,,JL,32.87612646029777,-10.320113128647003,False,1,2023,10,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
495,id_5110390,17,Zambia_0.05_n_400-424.csv,,JL,27.400430509409603,-13.141410085379071,False,1,2023,7,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
496,id_5112364,16,Zambia_0.05_n_400-424.csv,,JL,29.955639413444167,-13.187960056813068,False,1,2023,9,21,4,0.0307615617334564,0.0234658894443552,154.07675125459858,235.06933863534363,73.08416387385351,235.06933863534363,0.0,0.0,0.0,0.0,JL_400-424,1
497,id_5112364,16,Zambia_0.05_n_400-424.csv,,JL,29.955639413444167,-13.187960056813068,False,2,2018,10,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
498,id_5047755,22,Zambia_0.05_n_400-424.csv,,JL,28.895460900369788,-10.567686210671924,False,1,2023,6,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
499,id_5047755,22,Zambia_0.05_n_400-424.csv,,JL,28.895460900369788,-10.567686210671924,False,2,2020,7,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
500,id_5135813,11,Zambia_0.05_n_400-424.csv,,JL,28.52197735870513,-13.96884858558236,True,1,2018,9,16,2,0.0324715283920984,0.0,324.6664192677963,,324.6664192677963,,0.0,0.0,0.0,0.0,JL_400-424,1
501,id_5135813,11,Zambia_0.05_n_400-424.csv,,JL,28.52197735870513,-13.96884858558236,True,2,2016,9,11,3,0.0043253724704078,0.0043253724704078,43.24720396498432,43.24720396498432,43.24720396498432,43.24720396498432,0.0,0.0,0.0,0.0,JL_400-424,1
502,id_3481688,21,Zambia_0.05_n_400-424.csv,,JL,30.47786999262112,-11.051240656305708,True,1,2017,9,15,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
503,id_3481688,21,Zambia_0.05_n_400-424.csv,,JL,30.47786999262112,-11.051240656305708,True,2,2016,8,21,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
504,id_3482107,20,Zambia_0.05_n_400-424.csv,,JL,31.200577289683576,-11.065445047565865,True,1,2022,8,6,3,0.0199502182545325,0.0039606384984877,100.1921944465725,39.78153633977276,39.78153633977276,39.78153633977276,0.0,0.0,0.0,0.0,JL_400-424,1
505,id_3482107,20,Zambia_0.05_n_400-424.csv,,JL,31.200577289683576,-11.065445047565865,True,2,2019,8,19,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
506,id_3482107,20,Zambia_0.05_n_400-424.csv,,JL,31.200577289683576,-11.065445047565865,True,3,2019,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
507,id_5172318,7,Zambia_0.05_n_400-424.csv,,JL,22.596495991381016,-15.097060519388853,False,1,2023,7,30,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
508,id_5147679,9,Zambia_0.05_n_400-424.csv,,JL,29.15577054133359,-14.442969745532976,True,1,2024,7,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
509,id_5164842,8,Zambia_0.05_n_400-424.csv,,JL,27.608165945330697,-14.949303580801317,False,1,2018,8,29,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
510,id_5195425,4,Zambia_0.05_n_400-424.csv,,JL,26.097200376070138,-15.987915529610293,False,1,2023,7,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
511,id_5194786,5,Zambia_0.05_n_400-424.csv,,JL,23.800261084523875,-15.938921705366068,True,1,2023,7,1,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
512,id_5194786,5,Zambia_0.05_n_400-424.csv,,JL,23.800261084523875,-15.938921705366068,True,2,2021,7,26,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
513,id_5199904,3,Zambia_0.05_n_400-424.csv,,JL,24.292261455011865,-16.135335426263286,False,1,2023,6,23,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
514,id_5199904,3,Zambia_0.05_n_400-424.csv,,JL,24.292261455011865,-16.135335426263286,False,2,2017,7,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
515,id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,False,1,2023,6,17,4,0.0144694436596864,0.0098614552210739,48.19940036589389,49.27462215727308,17.648080176954227,17.648080176954227,0.0,0.0,0.0,0.0,JL_400-424,1
516,id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,False,2,2021,9,5,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
517,id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,False,3,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
518,id_5207032,2,Zambia_0.05_n_400-424.csv,,JL,27.724736518763123,-16.36825453776802,False,4,2017,10,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,JL_400-424,1
519,id_5158197,8,Zambia_0.05_n_875-899.csv,Update,MV,28.648177653208784,-14.772444286656391,False,1,2023,9,16,4,0.0274392481623068,0.0274392481623068,91.46049813448342,91.46049813448342,35.06143964399952,35.06143964399952,0.0,0.0,0.0,0.0,MV_875-899,1
520,id_5158197,8,Zambia_0.05_n_875-899.csv,Update,MV,28.648177653208784,-14.772444286656391,False,2,2019,6,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
521,id_5158197,8,Zambia_0.05_n_875-899.csv,Update,MV,28.648177653208784,-14.772444286656391,False,3,2016,9,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
522,id_3582426,9,Zambia_0.05_n_875-899.csv,Update,MV,32.48519086732496,-14.135819312661326,False,1,2019,6,29,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
523,id_5094637,19,Zambia_0.05_n_875-899.csv,Update,MV,27.67572077636895,-12.58021501088389,False,1,2023,7,29,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
524,id_5094637,19,Zambia_0.05_n_875-899.csv,Update,MV,27.67572077636895,-12.58021501088389,False,2,2021,10,13,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
525,id_5094637,19,Zambia_0.05_n_875-899.csv,Update,MV,27.67572077636895,-12.58021501088389,False,3,2021,6,16,5,0.1781610426008674,0.1781610426008674,894.6677162621897,894.6677162621897,664.005807973478,664.005807973478,0.0,0.0,0.0,0.0,MV_875-899,1
526,id_5094637,19,Zambia_0.05_n_875-899.csv,Update,MV,27.67572077636895,-12.58021501088389,False,4,2017,7,17,5,0.1050422267409694,0.1050422267409694,1049.7345299074373,1049.7345299074373,1049.7345299074373,1049.7345299074373,0.0,0.0,0.0,0.0,MV_875-899,1
527,id_3519706,18,Zambia_0.05_n_875-899.csv,Update,MV,30.43508914546537,-12.695271743444648,False,1,2024,9,6,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
528,id_3519706,18,Zambia_0.05_n_875-899.csv,Update,MV,30.43508914546537,-12.695271743444648,False,2,2017,9,18,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
529,id_3475663,22,Zambia_0.05_n_875-899.csv,Update,MV,30.094929228012965,-10.93037319885476,True,1,2024,8,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
530,id_3475663,22,Zambia_0.05_n_875-899.csv,Update,MV,30.094929228012965,-10.93037319885476,True,2,2019,9,17,2,0.0386181660779102,0.0,386.9637600169255,,386.9637600169255,,0.0,0.0,0.0,0.0,MV_875-899,1
531,id_5044404,23,Zambia_0.05_n_875-899.csv,Update,MV,29.040854393415465,-10.449273888142631,True,1,2020,10,4,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
532,id_5075645,21,Zambia_0.05_n_875-899.csv,Update,MV,25.03052097572894,-11.78748765385984,True,1,2024,7,12,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
533,id_5075645,21,Zambia_0.05_n_875-899.csv,Update,MV,25.03052097572894,-11.78748765385984,True,2,2019,8,20,5,0.0223880590069294,0.0223880590069294,223.957960406048,223.957960406048,223.957960406048,223.957960406048,0.0,0.0,0.0,0.0,MV_875-899,1
534,id_5085925,20,Zambia_0.05_n_875-899.csv,Update,MV,25.76219823518388,-12.306971825203702,True,1,2020,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
535,id_5085925,20,Zambia_0.05_n_875-899.csv,Update,MV,25.76219823518388,-12.306971825203702,True,2,2017,6,28,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
536,id_1382877,24,Zambia_0.05_n_875-899.csv,Update,MV,28.89893995948585,-9.44284915921967,False,1,2023,9,24,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
537,id_1382877,24,Zambia_0.05_n_875-899.csv,Update,MV,28.89893995948585,-9.44284915921967,False,2,2019,7,23,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
538,id_1370973,25,Zambia_0.05_n_875-899.csv,Update,MV,29.203037982821986,-8.546244867632073,False,1,2020,7,28,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
539,id_1370973,25,Zambia_0.05_n_875-899.csv,Update,MV,29.203037982821986,-8.546244867632073,False,2,2019,7,27,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
540,id_5118824,15,Zambia_0.05_n_875-899.csv,Update,MV,28.49078818323237,-13.426672928866845,True,1,2024,7,24,3,0.0145793430671716,0.0145793430671716,145.76996521892863,145.76996521892863,145.76996521892863,145.76996521892863,0.0,0.0,0.0,0.0,MV_875-899,1
541,id_5118824,15,Zambia_0.05_n_875-899.csv,Update,MV,28.49078818323237,-13.426672928866845,True,2,2018,9,16,4,0.1246458926933103,0.1246458926933103,249.250669949862,249.250669949862,60.66048584939064,60.66048584939064,0.0,0.0,0.0,0.0,MV_875-899,1
542,id_5118824,15,Zambia_0.05_n_875-899.csv,Update,MV,28.49078818323237,-13.426672928866845,True,3,2018,8,13,4,0.1066960648179546,0.0977188150360959,355.59433013013364,488.5126542502843,89.75768188983245,486.0944366274183,0.0,0.0,0.0,0.0,MV_875-899,1
543,id_5118824,15,Zambia_0.05_n_875-899.csv,Update,MV,28.49078818323237,-13.426672928866845,True,4,2017,6,23,3,0.0598697479115609,0.0598697479115609,598.5967010015196,598.5967010015196,598.5967010015196,598.5967010015196,0.0,0.0,0.0,0.0,MV_875-899,1
544,id_5118824,15,Zambia_0.05_n_875-899.csv,Update,MV,28.49078818323237,-13.426672928866845,True,5,2016,9,9,3,0.0847339857176876,0.0847339857176876,847.2003790835396,847.2003790835396,847.2003790835396,847.2003790835396,0.0,0.0,0.0,0.0,MV_875-899,1
545,id_5241429,1,Zambia_0.05_n_875-899.csv,Update,MV,25.76133965716956,-17.36002769710667,True,1,2021,9,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
546,id_5241429,1,Zambia_0.05_n_875-899.csv,Update,MV,25.76133965716956,-17.36002769710667,True,2,2018,6,11,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
547,id_5241429,1,Zambia_0.05_n_875-899.csv,Update,MV,25.76133965716956,-17.36002769710667,True,3,2017,8,31,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
548,id_5241429,1,Zambia_0.05_n_875-899.csv,Update,MV,25.76133965716956,-17.36002769710667,True,4,2017,6,16,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
549,id_5241429,1,Zambia_0.05_n_875-899.csv,Update,MV,25.76133965716956,-17.36002769710667,True,5,2016,8,2,1,0.0,0.0,,,,,0.0,0.0,0.0,0.0,MV_875-899,1
